speaker,vowel.dur
brs02,70.44402806332073
brs02,59.485403771120104
brs02,107.28181457506025
brs02,80.37135049386279
brs02,127.81183135217589
brs02,118.7602260398819
brs02,100.43900893691671
brs02,75.82781643952785
brs02,80.90359012504678
brs02,100.91771323914145
brs02,102.48153582426767
brs02,142.60355627402532
brs02,72.55401234567671
brs02,109.48264051387468
brs02,128.4327318814178
brs02,107.46183786415031
brs02,114.42490011876316
brs02,88.09581952436929
brs02,54.46818359527583
brs02,108.63815208460892
bte03,117.68800182551331
bte03,135.29933608060674
bte03,99.3158917702317
bte03,108.3912083352061
bte03,103.49807787054033
bte03,84.05456851036774
bte03,96.65528785083666
bte03,127.4174452511545
bte03,124.57084030188526
bte03,88.599167383137
bte03,86.23196234231045
bte03,90.2365507607783
bte03,168.91030486269187
bte03,127.18193944243694
bte03,107.4244400956843
bte03,119.20266209460806
bte03,110.6118630290922
bte03,93.00906569524159
bte03,125.85354927750814
bte03,100.52154195011553
jj04,100.37586131227272
jj04,81.98793880113442
jj04,82.21590983811211
jj04,190.92718568907685
jj04,81.6224267484813
jj04,99.04381625544545
jj04,150.45959082073068
jj04,92.91842133683303
jj04,121.00364783600526
jj04,85.43299334121457
jj04,113.5993391236525
jj04,105.05558500457823
jj04,77.63823478109089
jj04,161.4613252709205
jj04,95.48781179137222
jj04,128.01919141634244
jj04,114.6700389557509
jj04,104.07878802652704
jj04,83.51167987547115
jj04,65.9844033192698
shg05,65.14352200662188
shg05,106.02583721629344
shg05,58.36029983140634
shg05,76.83575858922609
shg05,81.97040636360953
shg05,85.78915377557905
shg05,90.81941867651722
shg05,93.45248645593074
shg05,54.03585349642981
shg05,77.59983209462007
shg05,71.48514649003346
shg05,68.30313905231833
shg05,122.25188964470135
shg05,91.99187452759361
shg05,62.36349803080543
shg05,59.5010262339315
shg05,100.51126311327607
shg05,85.08132939093116
shg05,72.57984970686948
shg05,98.04904677918103
tt01,89.06054095916716
tt01,81.96280308703763
tt01,69.79633441620336
tt01,104.43649121037879
tt01,72.30685026506478
tt01,111.6401756469827
tt01,98.03802707176601
tt01,101.352928434153
tt01,74.71034103815555
tt01,168.1937910520901
tt01,94.57466405954307
tt01,83.88650222927652
tt01,70.68897101288485
tt01,78.16873412118497
tt01,163.13828356200588
tt01,169.99201366280658
tt01,133.71844746814077
tt01,79.67435195898531
tt01,124.825389351372
tt01,81.87534537793795
